temperature,vibration,current,pressure,rpm,load,operating_hours,failure
33.3,1.55,15.69,6.68,1677,95.23,4786,0
41.51,0.19,12.34,8.57,1623,57.33,5751,0
58.28,2.4,33.01,5.87,1707,78.64,241,1
34.22,2.31,28.82,8.11,1763,59.74,250,0
72.84,0.2,17.97,9.89,1521,66.77,5168,0
66.56,1.09,12.49,8.2,1647,54.55,8773,0
61.87,1.17,32.66,6.82,1559,59.82,2490,0
42.99,0.26,33.34,9.44,1735,83.95,336,0
37.59,1.93,27.33,7.03,1593,84.25,8119,1
44.0,0.33,12.01,6.2,1629,41.74,6003,0
45.27,1.28,31.85,8.6,1790,84.53,4707,0
74.94,0.18,26.86,7.09,1513,91.68,8225,1
57.1,2.25,33.94,8.61,1793,43.64,6871,1
57.66,0.17,30.5,6.52,1642,92.36,3188,0
47.0,1.7,25.59,7.6,1558,41.44,7747,1
50.89,1.76,33.34,9.24,1637,41.26,3168,0
44.56,1.69,25.33,9.97,1487,42.79,2753,0
37.0,2.36,15.4,7.23,1599,82.87,5436,0
35.12,2.4,23.2,5.34,1600,91.31,2136,0
32.17,2.25,13.89,6.91,1534,76.65,6487,0
67.23,0.68,30.26,6.25,1494,35.56,2676,0
69.45,0.39,12.78,9.87,1760,68.18,1696,0
35.26,2.44,29.77,8.01,1532,69.96,4020,0
73.63,1.17,34.54,5.83,1453,53.85,5007,0
73.17,1.57,15.47,5.58,1452,84.31,540,1
66.02,0.82,14.25,7.07,1585,44.44,5366,0
44.99,1.87,24.67,9.18,1597,72.98,3882,0
57.63,2.38,23.38,9.78,1599,86.04,323,0
43.3,0.78,26.78,6.92,1452,50.68,3142,0
42.38,2.31,13.06,6.03,1485,56.04,3234,0
42.36,1.17,8.8,6.0,1774,65.91,1565,0
55.38,2.3,15.64,7.36,1755,62.62,5763,0
64.03,1.08,26.84,5.32,1705,88.17,4783,1
38.44,1.56,17.71,5.28,1469,44.19,4284,0
70.61,1.89,9.19,7.73,1525,84.45,8519,1
33.02,1.44,11.81,7.85,1522,69.03,8684,0
72.21,0.14,18.59,8.51,1549,59.28,7195,0
31.26,1.44,11.38,7.82,1560,61.5,6184,0
37.5,0.34,25.56,6.63,1580,79.07,6629,0
41.3,0.85,31.95,9.43,1494,78.24,3752,0
55.11,0.22,21.01,6.92,1737,93.54,1405,0
73.18,0.48,15.45,5.05,1658,64.51,5580,0
49.33,1.32,28.23,7.09,1781,55.11,6130,0
35.22,1.8,16.02,9.69,1799,63.4,5745,0
65.57,1.63,27.38,8.43,1796,71.51,2249,1
72.27,2.37,23.84,9.28,1566,48.35,6987,1
41.81,0.36,19.19,7.11,1699,82.01,8512,0
30.77,2.42,29.52,7.46,1467,82.23,3467,1
34.3,1.3,28.69,6.05,1567,47.33,5156,0
54.43,1.28,23.75,7.16,1588,63.33,3823,0
63.26,0.37,17.27,8.01,1779,88.22,8560,1
46.11,2.37,22.59,6.82,1589,70.59,2256,0
61.5,1.26,20.58,8.71,1747,65.82,5824,0
50.13,1.02,26.99,9.94,1450,81.87,3495,0
72.34,2.47,22.77,5.35,1570,93.8,3073,1
64.89,0.92,10.17,8.2,1617,97.47,8160,1
74.41,2.06,27.19,6.08,1668,84.51,1632,1
33.35,2.26,17.09,9.52,1748,99.63,4478,0
56.74,1.49,18.58,5.14,1481,70.9,1839,0
38.06,0.87,9.69,6.54,1637,43.79,5055,0
69.05,2.43,26.96,8.36,1541,36.53,539,1
39.1,2.23,18.83,6.67,1574,72.45,3439,0
69.45,0.47,15.49,6.99,1659,38.71,2337,0
44.05,2.07,13.69,8.47,1678,83.26,7239,1
65.98,1.29,18.5,8.64,1695,79.31,667,0
49.15,0.77,24.48,7.15,1753,79.24,1868,0
31.93,1.07,17.99,6.69,1622,97.92,3773,0
72.36,0.19,20.85,9.0,1672,90.23,2155,0
66.33,1.33,20.09,9.58,1634,59.44,7962,1
54.34,1.99,29.76,6.86,1767,44.34,8173,1
43.93,1.2,32.91,7.47,1535,46.07,5596,0
33.04,1.78,26.76,6.86,1782,56.97,6118,0
41.77,1.45,30.48,8.01,1468,67.13,7294,1
60.0,2.36,34.08,7.81,1638,60.13,6808,1
40.37,0.46,27.78,6.52,1455,59.5,1958,0
59.32,0.86,22.91,7.77,1717,42.49,4691,0
54.14,1.39,31.35,6.29,1573,70.94,6180,0
55.27,0.83,28.03,5.64,1523,64.32,1442,0
32.13,1.54,10.15,6.36,1614,91.53,8619,1
54.51,1.65,8.53,7.31,1798,55.85,3736,0
34.12,2.04,25.3,5.25,1678,69.12,7037,1
35.94,0.55,17.24,9.26,1700,38.07,1448,0
52.23,1.34,31.88,8.35,1642,65.78,5244,0
40.75,1.0,22.16,6.6,1598,52.68,4464,0
40.29,0.63,29.39,9.12,1463,74.78,1138,0
70.68,0.88,28.0,9.84,1557,87.95,6759,1
64.31,1.84,31.11,8.37,1456,39.76,2738,1
73.33,1.87,20.44,8.21,1632,93.99,4229,1
51.76,1.06,13.27,9.69,1553,80.5,2649,0
70.89,1.73,14.54,8.06,1502,48.66,139,0
55.07,0.72,15.11,7.81,1648,76.92,140,0
65.26,0.57,23.73,7.9,1662,88.64,2681,0
64.84,1.19,15.26,6.97,1713,55.51,4145,0
33.75,0.84,29.29,7.57,1671,41.84,4168,0
30.63,0.24,29.94,8.1,1761,49.83,1571,0
42.9,2.07,20.78,5.71,1646,87.06,7968,1
51.31,1.96,21.55,6.52,1679,61.63,1304,0
71.23,0.44,18.91,9.42,1750,81.77,6677,0
52.14,1.63,34.49,7.49,1519,80.43,5905,0
35.56,1.73,28.91,8.85,1639,73.23,4434,0
65.0,0.66,16.72,9.45,1760,65.81,379,0
35.78,0.54,34.46,7.42,1715,96.86,1184,0
74.69,0.55,19.74,5.94,1557,72.5,3101,0
32.85,0.76,10.33,8.83,1618,68.64,2063,0
71.9,0.28,28.35,8.87,1670,66.2,4013,0
32.38,1.76,12.32,7.12,1665,64.93,5052,0
35.11,2.39,22.91,7.4,1563,96.38,7064,1
57.93,2.01,16.06,5.75,1545,94.51,7677,1
31.19,2.14,15.91,5.7,1716,96.16,6450,0
57.28,0.7,30.96,9.77,1533,64.2,8961,0
30.93,2.39,16.04,8.97,1639,97.73,942,0
60.05,2.44,8.64,6.68,1617,96.83,706,1
52.35,1.65,19.48,9.06,1540,63.69,6099,0
34.24,0.14,30.27,6.81,1794,72.86,1189,0
61.04,0.92,18.83,7.96,1628,59.8,8524,0
41.82,0.37,34.14,6.31,1591,46.34,7175,0
70.37,1.33,16.44,7.55,1524,73.81,8825,1
56.78,1.62,14.74,6.31,1520,43.49,4460,0
56.91,0.27,10.25,5.34,1490,36.94,2371,0
65.89,0.59,26.62,8.24,1679,66.81,3767,0
41.09,1.53,27.76,6.3,1760,36.2,4391,0
66.74,1.64,32.2,9.22,1596,53.98,1021,1
44.41,0.51,26.29,5.18,1626,41.62,8128,0
34.95,1.24,9.16,5.11,1510,98.97,3470,0
49.15,2.22,18.57,9.93,1497,88.65,5278,0
70.91,2.35,22.35,6.21,1583,92.91,7774,1
38.92,0.43,25.2,9.33,1577,63.86,2097,0
57.05,1.93,33.74,8.82,1698,36.65,3502,0
50.89,1.04,11.08,6.38,1527,76.87,1934,0
73.3,0.26,16.89,6.72,1621,35.25,8547,0
42.66,0.44,33.84,5.13,1707,48.95,6978,0
63.49,0.95,11.1,5.77,1525,80.29,3376,0
52.79,0.97,29.8,5.64,1745,90.51,1841,0
52.26,2.29,20.23,8.21,1526,48.24,680,0
40.51,1.6,23.58,5.65,1536,88.52,239,0
73.23,1.2,12.69,7.84,1506,65.92,5107,0
41.87,0.78,32.33,9.16,1795,58.43,1867,0
31.12,0.59,34.04,5.09,1783,75.63,6661,0
37.25,0.91,12.14,6.02,1781,49.02,1432,0
55.81,0.42,19.26,7.91,1593,39.28,7836,0
50.39,0.84,34.35,6.8,1502,44.49,1444,0
64.1,2.12,26.92,7.26,1555,80.53,8324,1
36.65,2.2,22.76,8.27,1563,98.57,3792,0
52.59,1.76,24.54,7.71,1475,68.96,5652,0
57.16,0.83,17.29,5.48,1621,75.17,5858,0
65.96,0.61,30.29,6.57,1760,42.69,2330,0
31.22,0.73,8.56,9.05,1523,88.66,1014,0
56.06,1.96,13.77,6.01,1646,41.38,1358,0
72.41,1.12,23.1,5.05,1773,71.71,4840,0
64.12,0.15,24.38,8.83,1562,71.57,4843,0
65.66,2.07,28.0,6.48,1690,51.06,716,1
57.98,1.06,19.82,9.96,1645,51.41,2122,0
57.61,2.11,18.48,9.38,1673,52.25,586,0
36.02,1.09,16.74,8.29,1538,72.29,8280,0
67.0,1.98,34.18,7.84,1572,83.3,3248,1
66.02,2.3,11.35,7.34,1517,87.86,2094,1
60.05,0.84,33.59,6.59,1615,61.34,8480,1
30.1,2.45,26.52,5.75,1719,87.79,6402,1
39.54,1.44,29.46,9.95,1762,69.03,3808,0
74.17,1.2,8.9,5.08,1760,50.15,8131,0
61.15,1.03,26.3,8.17,1789,39.34,5546,0
47.09,0.47,25.76,6.71,1719,98.63,5423,0
62.11,1.4,16.21,7.41,1469,56.7,6124,0
45.12,0.17,17.05,8.46,1558,75.63,3305,0
65.2,1.17,34.22,7.85,1581,51.96,3561,0
59.46,0.46,24.67,9.73,1745,94.18,6789,1
46.66,1.65,10.26,5.78,1534,75.82,6088,0
70.03,2.04,18.13,9.34,1708,35.02,2466,0
53.71,2.16,24.61,8.07,1728,62.83,867,0
47.61,0.25,9.67,8.37,1647,51.82,1180,0
61.08,0.21,30.09,7.41,1710,79.08,3433,0
36.9,1.53,28.03,5.98,1554,72.57,5348,0
63.22,0.84,15.69,6.82,1671,58.66,772,0
64.75,1.61,20.19,9.63,1510,52.09,1623,0
43.98,2.3,8.16,6.03,1598,82.9,5053,0
52.66,0.91,22.46,9.9,1566,78.15,1167,0
70.7,0.21,26.93,7.1,1767,64.85,6497,0
63.2,1.96,24.4,9.73,1767,87.08,7381,1
61.99,1.25,32.3,7.05,1569,91.64,583,1
47.0,1.6,19.44,6.99,1494,73.74,1869,0
44.98,1.28,29.83,5.55,1662,82.89,973,0
48.47,0.3,25.14,9.04,1631,35.47,6037,0
56.4,0.28,26.03,8.53,1645,42.88,4938,0
35.56,0.32,14.96,9.79,1646,63.31,6104,0
32.89,0.99,16.11,9.29,1599,35.97,8690,0
55.26,1.07,13.88,8.26,1451,81.58,6746,0
34.39,1.13,31.03,8.92,1562,55.87,5852,0
43.25,0.18,30.74,6.74,1699,57.01,6898,0
58.16,1.02,29.88,6.48,1722,80.58,2771,0
34.07,2.41,26.81,6.05,1514,77.87,4008,0
62.34,2.2,25.4,5.52,1542,86.86,1676,1
33.46,2.09,32.69,5.83,1523,86.08,1603,1
70.66,0.11,24.97,5.24,1504,93.41,3624,1
65.73,0.14,11.55,5.39,1736,97.2,3822,0
40.77,0.67,11.81,7.86,1570,60.95,7767,0
34.83,0.47,17.84,9.85,1500,46.66,5319,0
67.26,0.19,20.2,7.76,1692,59.0,2833,0
53.41,0.8,14.01,8.6,1558,96.77,1731,0
68.81,1.34,30.26,8.79,1480,82.47,4269,1
65.7,2.45,21.44,5.46,1515,66.06,8013,1
38.11,0.24,22.64,9.39,1687,67.91,1763,0
50.52,2.46,33.81,8.99,1708,58.07,845,0
59.77,2.18,17.38,7.32,1526,71.2,116,0
69.78,1.32,15.1,6.38,1701,86.68,241,1
72.06,2.45,33.16,5.94,1455,83.03,7032,1
74.99,0.23,29.32,7.68,1553,42.92,5217,0
37.86,1.32,19.82,5.45,1738,74.53,8271,0
57.34,2.5,8.39,6.09,1504,40.67,1143,0
48.48,0.59,12.92,5.99,1734,35.94,1261,0
62.4,0.83,22.59,7.4,1498,35.91,3754,0
41.04,2.4,27.16,6.77,1783,45.68,350,0
71.11,1.29,22.61,7.05,1608,53.49,8684,0
52.54,1.81,28.75,8.77,1525,50.32,299,0
43.87,0.63,33.51,8.23,1618,39.1,7106,0
51.27,1.59,8.8,5.25,1556,97.66,5122,0
42.64,0.4,23.15,8.97,1610,61.31,4320,0
66.64,1.43,13.49,9.12,1485,45.24,1474,0
40.08,0.78,16.75,8.74,1713,54.15,6415,0
33.79,1.69,29.09,7.32,1559,61.42,1744,0
69.95,0.23,10.92,6.29,1720,46.59,3321,0
68.07,2.36,34.67,5.25,1737,87.73,4343,1
47.89,0.83,8.27,7.02,1643,49.39,1221,0
48.87,1.53,15.23,8.73,1545,66.27,4300,0
72.33,2.12,8.29,6.58,1683,69.65,4599,0
31.36,1.95,29.57,5.12,1658,85.29,2418,1
51.82,1.68,25.53,5.71,1453,65.91,2245,0
30.47,1.86,23.26,6.05,1714,95.1,6925,1
64.68,0.88,23.16,5.83,1539,81.38,7628,0
37.74,0.26,25.77,9.72,1596,66.3,7272,0
38.76,0.55,33.4,5.69,1656,70.99,8591,0
58.98,0.27,34.89,6.66,1637,55.12,8644,1
54.09,1.98,11.51,9.02,1668,97.33,7275,1
41.75,1.89,13.21,5.36,1596,88.67,4724,0
37.26,2.36,31.4,10.0,1745,65.11,8278,1
67.17,1.64,20.59,6.63,1585,41.2,3737,0
49.72,0.87,31.73,5.17,1579,79.76,680,0
40.58,0.46,26.41,6.96,1503,56.3,4586,0
61.07,0.83,29.25,8.46,1499,98.16,2920,1
39.71,0.91,14.8,7.97,1763,39.01,2177,0
61.09,0.35,16.94,6.87,1704,66.35,177,0
40.35,0.4,23.39,7.72,1661,74.81,3595,0
38.53,0.87,14.05,7.19,1793,45.77,8833,0
48.13,1.14,15.34,9.64,1499,76.14,8845,0
50.19,0.29,30.66,9.92,1734,97.61,2339,0
32.84,0.87,20.11,7.74,1779,68.2,5424,0
60.75,1.8,16.28,6.03,1697,59.55,4551,0
65.71,1.99,25.43,9.39,1730,62.49,8677,1
69.81,2.31,9.87,5.26,1731,89.68,6723,1
54.7,0.1,34.69,9.63,1600,42.8,5130,0
64.06,0.81,33.22,6.56,1517,72.58,5715,0
45.0,0.58,22.87,5.68,1509,95.17,8311,0
35.6,1.85,15.76,9.33,1766,93.98,7039,1
43.17,0.74,30.9,5.44,1786,67.48,6778,0
49.35,0.36,30.25,6.35,1604,68.77,2250,0
61.25,1.28,24.01,6.02,1466,63.77,7551,1
32.52,1.37,15.46,6.44,1648,70.6,1335,0
41.22,2.03,11.14,5.18,1530,59.88,8910,0
48.68,1.87,33.41,5.53,1532,75.41,3531,0
68.31,1.1,32.32,6.34,1582,74.0,3033,0
68.56,0.55,19.63,5.11,1478,38.54,4980,0
73.95,2.12,14.59,9.44,1709,92.83,7010,1
58.79,1.75,13.86,9.05,1742,75.18,1177,0
66.2,1.14,10.06,6.09,1664,62.43,158,0
71.54,0.13,22.38,5.82,1621,45.73,8920,0
50.54,1.43,15.16,9.16,1787,58.49,8385,0
73.7,1.66,14.88,7.19,1555,87.35,1421,1
38.9,0.48,22.98,9.65,1546,85.74,6970,0
71.2,0.56,11.87,5.16,1613,60.19,953,0
53.42,2.0,10.05,8.16,1716,53.7,6018,0
56.91,0.18,8.71,9.35,1506,97.0,2488,0
70.47,0.67,24.19,7.68,1728,46.49,7632,1
51.33,0.69,34.64,8.02,1793,65.58,6840,0
68.47,2.06,11.64,9.11,1587,54.52,3766,0
43.86,2.42,26.75,6.49,1724,80.76,3093,0
50.72,1.55,28.8,7.96,1515,47.88,7977,1
43.38,0.45,30.14,8.42,1700,54.22,377,0
39.61,0.25,33.92,6.69,1600,79.8,5194,0
49.99,0.94,25.71,7.55,1674,43.65,7471,0
51.08,0.57,11.65,6.54,1723,84.75,8653,0
62.99,1.24,26.91,6.98,1548,46.19,1204,0
41.91,2.18,29.64,8.28,1482,76.81,7305,1
47.69,1.87,9.31,6.67,1450,64.26,5122,0
73.01,2.2,10.71,6.82,1739,56.04,3046,0
31.08,0.26,29.13,5.65,1682,39.81,311,0
38.74,1.41,13.31,5.42,1457,54.54,244,0
37.57,0.66,25.8,5.12,1743,74.91,3172,0
69.34,2.01,13.58,8.38,1484,36.25,4804,0
54.2,1.29,32.92,6.26,1655,87.37,707,0
61.28,1.69,22.77,7.08,1613,85.99,6971,1
39.04,1.57,29.46,6.75,1697,66.79,8656,1
44.38,0.51,28.48,6.51,1785,52.5,8351,0
39.62,0.93,16.63,9.28,1657,55.23,4685,0
62.24,0.58,18.31,6.82,1505,56.64,3764,0
32.42,2.05,20.9,5.57,1800,49.22,4102,0
74.8,1.76,29.97,8.37,1502,96.16,2356,1
58.97,1.99,10.05,7.93,1560,39.71,7084,1
30.5,0.26,30.91,7.3,1767,72.74,3266,0
66.56,0.71,20.42,9.22,1596,80.05,2598,0
58.66,0.23,11.54,7.64,1534,37.85,1157,0
38.08,0.62,14.51,8.54,1769,57.5,5006,0
41.86,2.18,27.24,6.06,1748,53.78,7068,1
30.82,0.66,34.67,5.57,1461,65.23,1292,0
59.6,0.45,34.73,8.0,1756,87.92,2527,1
47.82,2.34,21.97,6.97,1766,95.46,4574,0
64.36,2.34,9.37,5.6,1477,88.76,8596,1
38.06,0.12,31.44,8.75,1773,59.02,5189,0
46.25,0.26,33.4,9.35,1492,94.23,7331,1
49.0,1.17,26.5,5.65,1634,97.64,5882,0
54.14,2.35,9.03,5.85,1765,47.19,469,0
44.64,0.59,27.32,5.5,1757,94.36,4718,0
35.74,2.09,34.86,6.89,1524,96.06,322,1
45.41,0.53,25.16,7.94,1704,64.79,2884,0
70.79,0.93,26.92,6.6,1525,68.51,2228,0
59.15,0.91,24.07,9.13,1681,97.63,5746,1
61.02,1.81,17.94,7.27,1593,95.83,3551,1
60.27,0.14,30.24,9.7,1773,40.36,3200,0
49.67,2.26,14.81,8.79,1674,78.53,3186,0
34.78,0.22,16.38,6.26,1593,65.54,5769,0
37.7,0.91,27.23,9.66,1719,98.59,201,0
34.99,0.5,24.5,7.42,1768,41.42,178,0
73.3,1.65,14.52,8.69,1792,49.57,8986,1
52.44,0.81,28.92,7.46,1778,38.12,2310,0
74.3,1.25,20.85,5.62,1651,93.16,1895,0
67.57,2.21,10.63,7.21,1677,66.66,1837,0
73.85,1.65,11.46,6.32,1633,63.8,5789,0
64.04,0.11,17.11,8.68,1769,66.89,3032,0
43.04,1.33,22.59,8.32,1648,55.47,5340,0
31.22,0.85,15.75,9.76,1632,86.14,5782,0
42.19,1.82,21.59,6.05,1574,85.31,8628,1
55.27,1.6,23.32,8.22,1626,49.61,8719,0
47.84,0.29,33.15,5.78,1531,65.98,155,0
63.7,2.33,23.97,6.78,1760,99.83,1200,1
56.27,2.35,17.57,9.73,1636,100.0,3968,0
53.67,0.55,31.47,5.27,1696,69.44,2994,0
67.38,1.54,24.43,8.21,1727,85.88,5798,1
72.29,1.61,18.86,6.87,1647,50.22,833,0
53.36,0.82,10.02,9.15,1554,90.63,7174,0
73.0,0.51,28.57,9.71,1598,49.8,2588,0
55.46,1.71,10.85,9.04,1720,92.47,3855,0
61.83,1.92,30.47,9.1,1461,86.24,8717,1
44.05,2.07,16.72,7.86,1581,71.77,3523,0
45.49,0.58,12.91,7.82,1519,78.18,2090,0
39.42,0.21,17.98,6.04,1623,64.24,4562,0
67.57,0.95,33.19,9.14,1554,42.98,3093,0
47.54,1.27,17.33,5.79,1770,59.98,6962,0
63.14,0.16,16.03,6.34,1583,48.82,2102,0
53.34,0.97,10.23,9.15,1579,53.85,3342,0
72.28,1.14,19.51,6.85,1527,65.42,1984,0
63.33,2.46,29.24,9.35,1739,46.65,3828,1
73.72,1.83,15.88,6.87,1544,85.77,6193,1
60.77,2.05,34.53,5.16,1698,68.08,1119,1
55.17,0.71,32.38,8.83,1745,47.52,1171,0
55.45,0.92,26.42,6.44,1578,96.55,4434,0
60.84,1.97,27.29,6.6,1611,35.75,1567,1
58.28,1.35,27.0,6.76,1564,51.95,7049,1
54.27,1.71,17.62,7.24,1494,43.14,8278,0
68.33,0.31,26.12,7.63,1611,36.6,7986,1
45.81,0.12,12.42,5.9,1452,82.97,7451,0
57.22,0.4,27.43,6.63,1473,92.22,6498,0
48.84,2.47,11.82,6.39,1487,64.18,5056,0
70.05,1.45,26.31,6.51,1628,87.47,1352,1
36.25,1.25,31.4,8.52,1747,97.15,6554,1
34.36,2.29,12.56,8.63,1539,94.56,1731,0
72.18,0.37,30.75,5.82,1614,77.42,7070,1
39.7,1.85,16.06,8.83,1589,64.98,3266,0
58.12,1.06,25.98,9.54,1725,80.81,6379,0
33.29,0.26,12.64,7.75,1581,98.17,2008,0
37.26,0.22,19.59,8.69,1636,54.63,380,0
30.72,1.41,19.74,6.26,1521,58.56,145,0
55.31,1.19,11.65,8.16,1657,82.24,8620,0
38.12,1.82,33.14,8.19,1597,95.14,2222,1
48.05,0.52,25.79,5.7,1479,36.85,7865,0
47.35,1.8,13.88,9.04,1766,76.89,3877,0
61.87,0.34,11.38,8.7,1703,43.89,2747,0
69.91,2.18,27.59,6.2,1773,36.24,4383,1
36.2,1.94,11.16,6.07,1750,80.46,2869,0
58.75,1.2,29.11,7.15,1691,93.49,655,1
57.03,1.77,23.58,7.74,1542,98.29,7347,1
32.86,1.02,17.26,8.17,1625,81.14,1552,0
41.77,1.44,32.01,6.79,1527,49.09,531,0
59.73,0.76,30.54,9.06,1630,49.93,4408,0
33.99,1.98,18.63,5.98,1472,42.68,3537,0
72.74,1.31,26.2,5.84,1637,78.92,5006,1
49.5,0.15,19.98,6.96,1509,36.98,8564,0
68.72,2.38,17.11,8.34,1691,81.84,5998,0
56.46,1.49,26.23,9.96,1671,60.27,8123,1
31.46,0.11,27.34,7.1,1609,84.7,7456,1
51.17,1.84,15.07,8.69,1639,89.48,593,0
55.55,2.37,12.64,5.69,1777,49.64,4204,0
53.45,1.25,21.97,5.87,1456,84.45,1197,0
72.82,0.72,17.99,9.04,1574,66.22,3601,0
54.29,1.25,10.11,5.05,1650,84.81,2611,0
54.31,0.77,16.22,6.85,1675,55.96,2772,0
71.43,0.19,24.09,7.89,1694,91.83,1754,1
61.83,0.29,27.4,6.05,1693,97.02,1698,1
54.81,0.56,33.09,7.62,1595,77.83,5843,0
41.23,1.08,30.58,7.45,1748,58.47,3799,0
61.7,0.42,10.18,6.31,1745,46.37,6953,0
53.98,0.71,23.03,8.71,1471,56.84,2291,0
64.77,2.19,12.07,9.23,1535,78.49,4655,0
42.61,2.47,20.8,5.09,1702,94.7,526,0
65.07,0.33,30.57,5.25,1566,51.84,1791,0
70.26,1.41,16.37,7.17,1595,41.88,4152,0
40.12,1.37,26.46,5.3,1576,73.32,6945,1
61.65,2.22,9.78,8.06,1534,89.4,7641,1
39.54,0.37,28.47,7.92,1482,98.18,5391,0
52.83,0.8,16.85,7.58,1661,69.09,6675,0
33.4,1.76,32.92,7.91,1559,44.43,2726,0
37.77,1.51,8.33,6.89,1782,68.37,3255,0
35.66,0.16,14.66,6.48,1749,94.75,7706,0
40.18,2.22,16.77,7.59,1632,50.57,726,0
64.64,1.16,12.61,8.05,1669,88.14,5112,0
46.5,1.33,28.76,7.99,1788,70.86,6938,1
31.12,2.14,33.48,8.42,1610,76.9,2771,0
54.12,2.09,25.43,7.98,1520,97.82,7353,1
38.11,2.06,29.49,8.2,1583,84.56,515,1
70.44,2.05,28.92,8.12,1755,86.65,3939,1
42.01,0.53,22.99,9.9,1668,59.06,6996,0
62.51,1.02,10.26,7.07,1730,65.65,5348,0
50.28,0.38,23.95,8.09,1740,92.62,3394,0
51.4,1.88,16.24,6.52,1752,66.79,420,0
72.33,1.82,13.36,7.39,1509,70.58,3008,0
45.85,0.47,12.18,7.05,1615,36.34,4142,0
43.57,1.99,15.93,6.14,1692,35.29,3725,0
31.32,1.3,27.99,8.04,1480,59.69,8285,1
51.39,1.66,26.75,6.47,1461,55.89,2156,0
60.69,1.72,11.35,6.36,1663,86.69,468,1
62.73,1.58,16.7,7.89,1508,67.7,8503,1
69.95,1.04,32.45,5.28,1752,53.28,1710,0
74.29,1.03,17.07,7.45,1467,49.75,4088,0
43.17,1.89,18.53,9.58,1798,43.65,696,0
36.42,1.06,29.43,8.81,1748,61.31,254,0
55.63,1.89,8.09,7.04,1503,90.19,6470,0
59.79,0.64,8.36,5.99,1573,99.8,5566,0
66.0,1.26,33.07,7.09,1664,43.74,4363,0
39.67,0.64,30.89,6.41,1525,45.4,4777,0
63.46,1.56,30.19,6.68,1592,67.0,537,1
58.28,0.25,29.53,8.85,1516,86.17,2878,1
67.07,1.09,8.2,9.18,1525,94.25,4444,0
62.88,1.27,10.07,6.83,1700,97.44,4096,0
71.73,0.71,13.13,9.92,1612,40.46,4549,0
54.83,1.34,14.47,8.05,1476,37.69,1141,0
61.23,0.68,26.7,7.71,1619,67.14,6699,1
39.81,1.96,8.94,8.86,1562,53.19,2075,0
70.18,2.2,22.68,6.67,1710,61.14,3048,0
44.03,1.31,27.83,5.57,1747,62.13,6493,0
37.98,0.4,30.34,8.08,1522,78.05,3880,0
46.96,1.4,19.5,7.21,1634,78.65,7414,0
30.65,0.62,22.13,5.0,1672,65.01,7727,0
54.7,1.2,10.93,9.99,1470,75.96,827,0
37.73,0.77,22.85,9.83,1625,78.87,5632,0
63.96,2.37,27.14,6.5,1785,49.52,140,1
73.01,1.96,34.19,9.19,1583,57.94,2705,1
57.55,1.97,31.03,5.52,1629,65.86,2533,0
36.36,2.17,21.55,8.3,1618,76.35,7024,0
46.26,0.24,22.58,6.14,1665,85.16,4411,0
69.07,1.32,17.47,7.15,1620,44.23,1342,0
48.2,0.51,9.64,9.92,1509,70.07,3992,0
70.29,0.37,27.5,9.62,1526,48.45,4901,0
72.76,1.48,12.42,9.75,1791,57.31,3139,0
64.86,0.92,26.74,8.2,1520,64.28,6247,0
66.16,1.2,25.58,6.07,1606,84.24,2643,1
61.58,1.66,15.17,7.72,1679,74.46,5062,0
46.87,0.93,15.98,8.8,1743,37.49,7706,0
36.63,1.99,26.8,8.39,1706,67.72,4235,0
52.23,0.56,32.27,7.82,1666,86.7,8008,1
53.49,1.98,32.07,5.04,1706,89.67,3713,1
47.39,0.46,12.41,8.73,1460,57.86,7506,0
72.31,1.86,19.3,5.9,1564,61.5,3647,0
41.28,1.68,20.24,7.12,1636,68.77,2102,0
33.91,1.03,28.5,5.97,1450,70.59,7733,0
52.81,0.86,20.65,8.0,1698,65.18,383,0
54.43,0.88,8.54,7.13,1490,73.53,4584,0
40.71,0.18,25.63,8.26,1530,58.43,548,0
61.0,2.49,22.51,7.44,1483,83.7,2229,1
41.94,1.27,23.12,9.67,1551,89.99,6962,0
44.03,1.25,15.92,5.71,1756,64.35,2626,0
66.48,0.14,8.26,7.25,1508,69.21,3144,0
60.14,0.29,15.61,5.23,1777,97.03,1458,0
72.28,0.71,18.22,7.45,1451,65.28,2032,0
74.71,0.79,24.77,8.3,1711,94.93,3466,1
69.76,1.64,29.79,9.11,1459,71.0,8989,1
31.52,2.35,9.87,7.02,1636,81.31,1078,0
46.98,2.47,29.78,6.96,1753,89.78,7140,1
30.11,2.12,34.01,9.67,1588,43.59,6186,0
37.88,1.37,19.81,6.23,1623,85.85,909,0
62.48,0.23,33.93,8.59,1780,40.7,749,0
35.84,0.72,27.4,8.7,1632,99.54,1059,0
46.92,0.22,18.1,7.9,1702,56.23,1099,0
45.35,1.48,23.33,7.96,1760,75.82,7043,0
42.41,2.24,8.16,6.32,1554,90.43,5865,0
39.62,0.69,24.28,5.66,1554,87.2,7410,1
53.87,1.1,18.67,6.51,1725,37.23,5139,0
40.76,1.04,34.13,5.05,1503,99.35,707,0
44.33,2.34,24.79,9.91,1516,47.2,6369,0
52.74,1.02,13.32,6.51,1672,68.7,1712,0
50.2,1.9,34.03,7.18,1780,67.29,5381,0
40.8,0.41,30.22,9.5,1495,82.39,8725,1
38.81,1.62,16.49,5.83,1470,61.77,4820,0
35.88,2.33,10.07,7.29,1698,94.33,8199,1
49.28,2.48,20.02,5.96,1713,62.07,7643,0
